district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Hobsons Bay — Altona North Ward,Hobsons Bay,Altona North Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaNorthWard2024Distribution.xls,"HAWLI, Rayane",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,1,0,8739,6906,135,7041,80.57,590,2,transfer,"JOSKE, Rowena",Affiliation not stated,"DAMASOLIOTIS, Alexandra",Affiliation not stated,,False,,787,Hobsons Bay,VICL24-hobsons-bay-altona-north,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona North Ward,Hobsons Bay,Altona North Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaNorthWard2024Distribution.xls,"HAWLI, Rayane",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,1,0,8739,6906,135,7041,80.57,590,2,transfer,"JOSKE, Rowena",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,,True,1,619,Hobsons Bay,VICL24-hobsons-bay-altona-north,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona North Ward,Hobsons Bay,Altona North Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaNorthWard2024Distribution.xls,"HAWLI, Rayane",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,1,0,8739,6906,135,7041,80.57,590,2,final,"JOSKE, Rowena",Affiliation not stated,"DAMASOLIOTIS, Alexandra",Affiliation not stated,,False,,3158,Hobsons Bay,VICL24-hobsons-bay-altona-north,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona North Ward,Hobsons Bay,Altona North Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaNorthWard2024Distribution.xls,"HAWLI, Rayane",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,1,0,8739,6906,135,7041,80.57,590,2,final,"JOSKE, Rowena",Affiliation not stated,"HAWLI, Rayane",Affiliation not stated,,True,1,3748,Hobsons Bay,VICL24-hobsons-bay-altona-north,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,0,first,,,"BROWN, Irene",Affiliation not stated,,False,,1055,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,0,first,,,"KELLANDER, Daria",Affiliation not stated,,True,1,3513,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,0,first,,,"MILLER, Susan",Affiliation not stated,,False,,629,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,0,first,,,"PAULL, Phillip",Affiliation not stated,,False,,975,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,0,first,,,"RIPPON, Tim R.",Affiliation not stated,,False,,1911,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,transfer,"MILLER, Susan",Affiliation not stated,"BROWN, Irene",Affiliation not stated,,False,,230,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,transfer,"MILLER, Susan",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,,True,1,159,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,transfer,"MILLER, Susan",Affiliation not stated,"PAULL, Phillip",Affiliation not stated,,False,,157,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,transfer,"MILLER, Susan",Affiliation not stated,"RIPPON, Tim R.",Affiliation not stated,,False,,83,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,progressive,"MILLER, Susan",Affiliation not stated,"BROWN, Irene",Affiliation not stated,,False,,1285,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,progressive,"MILLER, Susan",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,,True,1,3672,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,progressive,"MILLER, Susan",Affiliation not stated,"PAULL, Phillip",Affiliation not stated,,False,,1132,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Hobsons Bay — Altona Ward,Hobsons Bay,Altona Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/hobsons-bay-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/HobsonsBayAltonaWard2024Distribution.xls,"KELLANDER, Daria",Affiliation not stated,"KELLANDER, Daria",Affiliation not stated,1,0,9973,8083,202,8285,83.07,1626,1,progressive,"MILLER, Susan",Affiliation not stated,"RIPPON, Tim R.",Affiliation not stated,,False,,1994,Hobsons Bay,VICL24-hobsons-bay-altona,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
